employment,ind_prod,cpi,ib_rate,lend_rate,real_income,unemp_rate,oil_price,ppi,construction,real_investment,wage,m2,reer,gas_price,nfa_cb,ner,labor_request,agriculture,retail,gov_balance,export,import,time_y
145.418897728915,68.8640269543447,4.11066547054706,1073.77527573541,406.238545217078,92.1972027521272,7.95164682722797,20.9040059114043,3.93011732806775,2380.34342730032,92.8950835028992,75.3087265787096,92.4580624663485,52.9973208658354,2.59,2.35988614898978,5.12280012453254,364.822011193362,202.830982583715,99.4704703104128,-5.65996142458095,6790603994.823,4489389805.30938,1995
145.251157214715,67.255518360271,4.51477178488068,268.239043665686,445.456125433254,88.2824457156982,8.00707408220682,22.0709016136447,4.57955066879452,2893.73861598798,120.468752904588,73.6669172141107,99.9321843438006,50.0467099541443,2.59,3.40877469714757,4.98507433943249,368.568586827934,203.682055508449,100.75593390656,-8.12877899802476,7061282919.17277,4889275617.16912,1995.08333333333
144.44650875562,65.7326624494004,4.91443294571175,236.660647994472,405.917289438434,90.9332308743281,7.9460953095836,22.2135652832457,5.06390037321642,3021.6827600886,108.177156940091,69.7065076241225,105.676251720038,46.7720324427444,2.59,4.4739960739345,4.5482314328693,373.173281303138,200.208958774853,103.120262911168,-3.97850533431659,6859499729.57369,4720115726.72694,1995.16666666667
144.405000891364,64.3756114159304,5.3564922402626,198.19609426238,398.164234565001,88.7722855742462,8.10062277992041,23.1460697244233,5.79512737435001,3043.7724399174,116.221965086775,70.8896239590537,119.164438201737,45.901499200562,2.69,5.70600665168307,4.4595264741402,380.739298923433,196.913392274352,95.7857586731633,-8.82990963978384,7205152120.06033,4451435046.98361,1995.25
143.767205344569,68.5004154338756,5.80986177981791,98.4008273022197,372.954361903028,97.7144900632144,8.20906703547779,23.2552077685184,6.36975835603031,3283.82067182975,129.930246582898,70.9656334374275,134.075425857882,49.3178380496363,2.69,7.91134997938203,4.46462718239359,388.320807459695,195.991697350601,107.059370942913,-4.90682414548284,7038484587.56186,5020409462.96184,1995.33333333333
143.055775010438,70.4717886237601,6.23129006170617,88.9082376681579,317.108243102933,92.2258502449818,8.39618502383466,23.5219476161344,6.75567611213465,3338.50801345914,119.564352905671,70.6069787167022,147.110506533517,55.7834752051105,2.69,9.27314392140362,4.49719830021059,394.987305766233,199.263221093527,107.131760739093,-6.46237212585406,7083159206.96202,5392828498.88842,1995.41666666667
142.354031408468,69.2506379130376,6.61225412087716,177.417406056706,272.737089056037,92.2806619858561,8.58280564799869,20.922439368319,7.22209666011128,3325.39532708734,115.109606296909,71.0999998213415,156.461301606888,60.1176195336067,2.77,9.62298941308434,4.51521727239236,395.813595845481,212.494296734341,105.893678628196,-5.66510597507662,6742816764.4834,5407998387.1477,1995.5
141.58418701744,69.3211351783401,7.01828354639381,180.471084974689,248.379841600794,92.5833903649355,8.90391177203296,20.601084840063,7.66467357555886,3571.54418544615,112.223990300163,71.5996645998994,166.873204227485,66.8015450340628,2.77,10.3227264867349,4.58966224177766,399.282489767202,191.737106346924,105.986668496869,-3.46522023388559,6694937582.94344,5187873952.83108,1995.58333333333
141.316446137385,68.5974575209018,7.43658474752837,71.9535527231757,231.446706449674,92.9633917549655,8.92768806263605,20.0738282467253,8.09424229120679,3613.77102441702,102.735721745527,72.5433402991033,175.83610064559,69.6455303932169,2.77,11.0496264897831,4.6509524757934,394.517256194239,187.350633190165,103.809371046005,-9.46832857569458,7185131163.01993,5476152895.62825,1995.66666666667
140.428498530054,67.0014118893199,7.76302613544828,37.0680042609103,246.191484164566,86.1742817321787,9.27348960563518,18.5134526212295,8.39773140572676,3471.52425754472,115.018549789817,75.0798273693099,181.966872613546,71.6254567297411,2.82,12.1962949371652,4.71017109592938,389.701094246061,174.606704300105,104.902725133169,-12.3175958463929,6814717173.29805,5639495430.05445,1995.75
139.657003139566,65.7290714848352,8.03352750194771,43.6357946858953,242.864988246096,88.2661339074976,9.11322632262166,20.3563368062058,8.67940902447463,2971.26945756497,130.927102171418,75.7697400145903,194.961713000655,73.3218250719872,2.69,12.5128640271026,4.79174791388513,375.473952190802,210.687139778928,104.670446427446,-15.3476997461963,7036192558.52656,6197749686.40808,1995.83333333333
138.550676042014,65.3789528161325,8.23778682447515,64.2134160782508,236.521528169618,76.3918949624748,9.06021050627473,21.8560305954362,8.89776016710569,3621.98332939431,133.106118845267,74.0492544990344,205.588848872055,73.9494467031588,2.69,15.7842120758053,4.8402418987246,357.746102423324,192.583380696349,97.9603305410206,12.092970096955,6614302776.77808,5754870037.05112,1995.91666666667
136.153448315362,65.1625359849934,8.45009387668554,45.4603877826325,212.810284941676,91.8486503081156,9.1268461312818,22.7229427670577,9.16882117847814,2263.4658160493,122.616856025308,79.742285266007,213.467285299272,74.0205156785674,2.68,13.4839889990145,4.93974182087348,345.117426259134,192.462692966263,107.262683326328,-10.7966859829325,6879657665.9893,5384386563.46483,1996
134.988716236639,64.4482137333837,8.63087439229704,38.2653533107815,182.768057948708,89.585405839875,9.1705683804867,23.2071502097204,9.38559452473034,2831.04833097932,119.206065982232,79.9748526300066,224.767817145402,73.8957995483372,2.68,13.9364039733783,5.02592442517051,334.652673368519,191.355452600329,105.028513222224,52.2074756243766,7455727165.64957,5862751670.16106,1996.08333333333
134.925454237647,65.98739737944,8.86030396617885,94.3816975218049,168.647469603486,90.515553436349,9.09085030485571,26.2684822275918,9.61349217675413,3152.6976176527,115.444891631686,81.291776413905,238.193075489804,74.3770956353145,2.68,17.6100494687685,5.1200638471621,327.0674583811,191.02066654885,104.941987422976,-11.1586145174813,8153504828.99633,5796063447.19736,1996.16666666667
136.102653372397,65.7027788565021,9.06839604464717,49.4992675866625,169.696890773367,89.2700770976619,9.36532752145824,25.9875220970516,9.8264351757137,3284.14728686089,113.222716397031,81.4662207646646,242.632790502654,74.9447622878441,2.69,14.0536648662396,5.20181459326728,318.046188816685,189.221960361498,104.815510408222,-25.3906809920125,7434656913.32549,5839523665.30102,1996.25
131.915275242769,64.1859052099449,9.24693276566293,39.5578407836823,161.770437098097,88.9831327640154,9.50057093190526,24.2380935475824,10.0201606742636,3288.18746666775,110.127922536415,82.3298213920891,246.255667660663,75.1287079096449,2.69,11.0447991282313,5.3713440709916,312.44826583532,188.74879038123,104.42527422091,-15.2644577283289,7839504322.3994,5850708777.55262,1996.33333333333
